"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02172V02618","Taxation Class","C03396V04087","Colour","UNIT","VALUE"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","02","Grey","Number","6113"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","03","White","Number","23701"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","04","Beige","Number","14"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","05","Brown","Number","121"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","06","Orange","Number","219"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","07","Yellow","Number","369"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","08","Green","Number","317"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","09","Blue","Number","2128"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","10","Purple","Number","6"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","11","Pink","Number","11"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","12","Red","Number","1138"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","13","Bronze","Number","14"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","14","Gold","Number","11"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","15","Silver","Number","981"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","17","Multi-coloured","Number","163"
"TEA26","New and Secondhand Vehicles","2021","2021","04","All Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","-","All colours","Number","5832"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","01","Black","Number","70"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","02","Grey","Number","37"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","03","White","Number","45"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","04","Beige","Number","3"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","05","Brown","Number","22"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","06","Orange","Number","139"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","07","Yellow","Number","171"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","08","Green","Number","1516"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","09","Blue","Number","1792"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","10","Purple","Number","2"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","12","Red","Number","1918"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","13","Bronze","Number","0"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","14","Gold","Number","3"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","15","Silver","Number","14"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","17","Multi-coloured","Number","99"
"TEA26","New and Secondhand Vehicles","2021","2021","05","All Tractors","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","-","All colours","Number","5771"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","01","Black","Number","1527"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","02","Grey","Number","512"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","03","White","Number","752"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","04","Beige","Number","16"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","05","Brown","Number","30"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","06","Orange","Number","179"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","07","Yellow","Number","95"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","08","Green","Number","315"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","09","Blue","Number","747"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","10","Purple","Number","22"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","11","Pink","Number","3"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","12","Red","Number","940"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","13","Bronze","Number","18"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","14","Gold","Number","16"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","15","Silver","Number","327"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","16","Navy","Number","6"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","17","Multi-coloured","Number","266"
"TEA26","New and Secondhand Vehicles","2021","2021","06","All Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","-","All colours","Number","13821"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","01","Black","Number","1552"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","02","Grey","Number","2477"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","03","White","Number","3486"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","04","Beige","Number","75"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","05","Brown","Number","120"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","06","Orange","Number","139"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","07","Yellow","Number","1132"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","08","Green","Number","559"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","09","Blue","Number","1767"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","10","Purple","Number","25"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","11","Pink","Number","5"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","12","Red","Number","1628"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","13","Bronze","Number","29"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","14","Gold","Number","45"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","15","Silver","Number","531"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","16","Navy","Number","2"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","17","Multi-coloured","Number","248"
"TEA26","New and Secondhand Vehicles","2021","2021","07","All Other Vehicles","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","-","All colours","Number","101349"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","01","Black","Number","18896"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","02","Grey","Number","37925"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","03","White","Number","14686"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","04","Beige","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","05","Brown","Number","612"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","06","Orange","Number","671"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","07","Yellow","Number","335"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","08","Green","Number","1472"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","09","Blue","Number","16192"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","10","Purple","Number","54"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","12","Red","Number","10486"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","14","Gold","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","15","Silver","Number","14"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","17","Multi-coloured","Number","3"
"TEA26","New and Secondhand Vehicles","2022","2022","011","New Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","-","All colours","Number","23655"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","01","Black","Number","2274"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","02","Grey","Number","4207"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","03","White","Number","14649"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","04","Beige","Number","36"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","05","Brown","Number","124"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","06","Orange","Number","69"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","07","Yellow","Number","147"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","08","Green","Number","146"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","09","Blue","Number","1255"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","10","Purple","Number","3"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","12","Red","Number","700"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","13","Bronze","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","14","Gold","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","15","Silver","Number","40"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","17","Multi-coloured","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","012","New Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","-","All colours","Number","2368"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","01","Black","Number","45"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","02","Grey","Number","21"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","03","White","Number","7"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","04","Beige","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","05","Brown","Number","18"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","06","Orange","Number","82"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","07","Yellow","Number","33"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","08","Green","Number","955"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","09","Blue","Number","423"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","10","Purple","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","12","Red","Number","770"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","14","Gold","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","15","Silver","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","17","Multi-coloured","Number","12"
"TEA26","New and Secondhand Vehicles","2022","2022","013","New Tractors","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","-","All colours","Number","2871"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","01","Black","Number","876"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","02","Grey","Number","432"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","03","White","Number","405"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","04","Beige","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","05","Brown","Number","21"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","06","Orange","Number","69"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","07","Yellow","Number","50"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","08","Green","Number","146"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","09","Blue","Number","305"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","10","Purple","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","12","Red","Number","451"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","14","Gold","Number","4"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","15","Silver","Number","94"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","17","Multi-coloured","Number","12"
"TEA26","New and Secondhand Vehicles","2022","2022","014","New Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","-","All colours","Number","7005"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","01","Black","Number","938"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","02","Grey","Number","2159"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","03","White","Number","1398"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","04","Beige","Number","5"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","05","Brown","Number","54"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","06","Orange","Number","54"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","07","Yellow","Number","542"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","08","Green","Number","199"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","09","Blue","Number","906"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","10","Purple","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","12","Red","Number","716"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","14","Gold","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","15","Silver","Number","20"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","17","Multi-coloured","Number","11"
"TEA26","New and Secondhand Vehicles","2022","2022","01606","New Other Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","-","All colours","Number","46567"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","01","Black","Number","9849"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","02","Grey","Number","6469"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","03","White","Number","10885"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","04","Beige","Number","109"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","05","Brown","Number","255"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","06","Orange","Number","199"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","07","Yellow","Number","120"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","08","Green","Number","295"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","09","Blue","Number","6560"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","10","Purple","Number","309"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","11","Pink","Number","84"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","12","Red","Number","4385"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","13","Bronze","Number","99"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","14","Gold","Number","98"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","15","Silver","Number","6697"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","16","Navy","Number","122"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","17","Multi-coloured","Number","32"
"TEA26","New and Secondhand Vehicles","2022","2022","021","Secondhand Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","-","All colours","Number","8063"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","01","Black","Number","949"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","02","Grey","Number","784"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","03","White","Number","4097"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","04","Beige","Number","14"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","05","Brown","Number","20"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","06","Orange","Number","78"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","07","Yellow","Number","135"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","08","Green","Number","143"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","09","Blue","Number","689"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","10","Purple","Number","10"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","11","Pink","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","12","Red","Number","362"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","13","Bronze","Number","12"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","14","Gold","Number","9"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","15","Silver","Number","642"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","16","Navy","Number","3"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","17","Multi-coloured","Number","114"
"TEA26","New and Secondhand Vehicles","2022","2022","022","Secondhand Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","-","All colours","Number","2381"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","01","Black","Number","12"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","02","Grey","Number","5"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","03","White","Number","11"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","04","Beige","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","05","Brown","Number","13"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","06","Orange","Number","40"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","07","Yellow","Number","96"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","08","Green","Number","488"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","09","Blue","Number","915"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","10","Purple","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","12","Red","Number","730"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","13","Bronze","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","14","Gold","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","15","Silver","Number","12"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","17","Multi-coloured","Number","58"
"TEA26","New and Secondhand Vehicles","2022","2022","023","Secondhand Tractors","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","-","All colours","Number","5399"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","01","Black","Number","485"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","02","Grey","Number","420"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","03","White","Number","1524"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","04","Beige","Number","63"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","05","Brown","Number","44"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","06","Orange","Number","76"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","07","Yellow","Number","418"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","08","Green","Number","279"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","09","Blue","Number","691"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","10","Purple","Number","27"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","11","Pink","Number","7"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","12","Red","Number","743"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","13","Bronze","Number","19"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","14","Gold","Number","38"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","15","Silver","Number","416"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","16","Navy","Number","3"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","17","Multi-coloured","Number","144"
"TEA26","New and Secondhand Vehicles","2022","2022","024","Secondhand Other Vehicles","18","Other","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","-","All colours","Number","3043"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","01","Black","Number","846"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","02","Grey","Number","165"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","03","White","Number","308"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","04","Beige","Number","9"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","05","Brown","Number","13"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","06","Orange","Number","81"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","07","Yellow","Number","53"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","08","Green","Number","166"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","09","Blue","Number","449"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","10","Purple","Number","19"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","12","Red","Number","500"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","13","Bronze","Number","4"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","14","Gold","Number","15"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","15","Silver","Number","187"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","16","Navy","Number","4"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","17","Multi-coloured","Number","224"
"TEA26","New and Secondhand Vehicles","2022","2022","025","Secondhand Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","-","All colours","Number","147916"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","01","Black","Number","28745"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","02","Grey","Number","44394"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","03","White","Number","25571"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","04","Beige","Number","109"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","05","Brown","Number","867"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","06","Orange","Number","870"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","07","Yellow","Number","455"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","08","Green","Number","1767"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","09","Blue","Number","22752"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","10","Purple","Number","363"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","11","Pink","Number","84"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","12","Red","Number","14871"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","13","Bronze","Number","100"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","14","Gold","Number","99"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","15","Silver","Number","6711"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","16","Navy","Number","123"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","17","Multi-coloured","Number","35"
"TEA26","New and Secondhand Vehicles","2022","2022","03","All Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","-","All colours","Number","31718"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","01","Black","Number","3223"
